zip,lat,lng,city,state_id,state_name,county_name,timezone
10958,41.37338,-74.43043,New Hampton,NY,New York,Orange,America/New_York
10960,41.09202,-73.92584,Nyack,NY,New York,Rockland,America/New_York
10962,41.04906,-73.95913,Orangeburg,NY,New York,Rockland,America/New_York
10963,41.46332,-74.54425,Otisville,NY,New York,Orange,America/New_York
10964,41.01624,-73.91438,Palisades,NY,New York,Rockland,America/New_York
10965,41.06179,-74.01279,Pearl River,NY,New York,Rockland,America/New_York
10968,41.03936,-73.91777,Piermont,NY,New York,Rockland,America/New_York
10969,41.29256,-74.48881,Pine Island,NY,New York,Orange,America/New_York
10970,41.18792,-74.07777,Pomona,NY,New York,Rockland,America/New_York
10973,41.38494,-74.47609,Slate Hill,NY,New York,Orange,America/New_York
10974,41.168,-74.17821,Sloatsburg,NY,New York,Rockland,America/New_York
10975,41.25801,-74.17403,Southfields,NY,New York,Orange,America/New_York
10976,41.02857,-73.92631,Sparkill,NY,New York,Rockland,America/New_York
10977,41.11767,-74.04813,Spring Valley,NY,New York,Rockland,America/New_York
10979,41.18272,-74.31501,Sterling Forest,NY,New York,Orange,America/New_York
10980,41.23609,-74.04651,Stony Point,NY,New York,Rockland,America/New_York
10983,41.02735,-73.94838,Tappan,NY,New York,Rockland,America/New_York
10984,41.20847,-74.01764,Thiells,NY,New York,Rockland,America/New_York
10985,41.58358,-74.3732,Thompson Ridge,NY,New York,Orange,America/New_York
10986,41.28158,-73.99501,Tomkins Cove,NY,New York,Rockland,America/New_York
10987,41.2039,-74.23211,Tuxedo Park,NY,New York,Orange,America/New_York
10988,41.30156,-74.5428,Unionville,NY,New York,Orange,America/New_York
10989,41.12471,-73.93619,Valley Cottage,NY,New York,Rockland,America/New_York
10990,41.26442,-74.366,Warwick,NY,New York,Orange,America/New_York
10992,41.42549,-74.16591,Washingtonville,NY,New York,Orange,America/New_York
10993,41.21013,-73.97552,West Haverstraw,NY,New York,Rockland,America/New_York
10994,41.09751,-73.9726,West Nyack,NY,New York,Rockland,America/New_York
10996,41.38975,-73.97267,West Point,NY,New York,Orange,America/New_York
10998,41.33515,-74.53885,Westtown,NY,New York,Orange,America/New_York
11001,40.72353,-73.70456,Floral Park,NY,New York,Nassau,America/New_York
11003,40.70134,-73.70792,Elmont,NY,New York,Nassau,America/New_York
11004,40.74625,-73.71154,Glen Oaks,NY,New York,Queens,America/New_York
11005,40.75663,-73.71423,Floral Park,NY,New York,Queens,America/New_York
11010,40.7006,-73.675,Franklin Square,NY,New York,Nassau,America/New_York
11020,40.77106,-73.71278,Great Neck,NY,New York,Nassau,America/New_York
11021,40.78645,-73.72899,Great Neck,NY,New York,Nassau,America/New_York
11023,40.79906,-73.73357,Great Neck,NY,New York,Nassau,America/New_York
11024,40.81632,-73.74172,Great Neck,NY,New York,Nassau,America/New_York
11030,40.79335,-73.68887,Manhasset,NY,New York,Nassau,America/New_York
11040,40.74562,-73.67983,New Hyde Park,NY,New York,Nassau,America/New_York
11042,40.75848,-73.6973,New Hyde Park,NY,New York,Nassau,America/New_York
11050,40.83848,-73.69071,Port Washington,NY,New York,Nassau,America/New_York
11096,40.62118,-73.75303,Inwood,NY,New York,Nassau,America/New_York
11101,40.74671,-73.93893,Long Island City,NY,New York,Queens,America/New_York
11102,40.77232,-73.92592,Astoria,NY,New York,Queens,America/New_York
11103,40.76251,-73.91342,Astoria,NY,New York,Queens,America/New_York
11104,40.7446,-73.92027,Sunnyside,NY,New York,Queens,America/New_York
11105,40.77896,-73.90633,Astoria,NY,New York,Queens,America/New_York
11106,40.76172,-73.93183,Astoria,NY,New York,Queens,America/New_York
11109,40.74589,-73.95751,Long Island City,NY,New York,Queens,America/New_York
11201,40.69463,-73.98972,Brooklyn,NY,New York,Kings,America/New_York
11203,40.64955,-73.93444,Brooklyn,NY,New York,Kings,America/New_York
11204,40.61879,-73.98479,Brooklyn,NY,New York,Kings,America/New_York
11205,40.69468,-73.96613,Brooklyn,NY,New York,Kings,America/New_York
11206,40.70189,-73.94237,Brooklyn,NY,New York,Kings,America/New_York
11207,40.6707,-73.8941,Brooklyn,NY,New York,Kings,America/New_York
11208,40.66853,-73.87089,Brooklyn,NY,New York,Kings,America/New_York
11209,40.62212,-74.03016,Brooklyn,NY,New York,Kings,America/New_York
11210,40.62807,-73.94637,Brooklyn,NY,New York,Kings,America/New_York
11211,40.71244,-73.95299,Brooklyn,NY,New York,Kings,America/New_York
11212,40.66293,-73.91303,Brooklyn,NY,New York,Kings,America/New_York
11213,40.67111,-73.9363,Brooklyn,NY,New York,Kings,America/New_York
11214,40.59879,-73.99635,Brooklyn,NY,New York,Kings,America/New_York
11215,40.6626,-73.98678,Brooklyn,NY,New York,Kings,America/New_York
11216,40.68075,-73.94937,Brooklyn,NY,New York,Kings,America/New_York
11217,40.68259,-73.97928,Brooklyn,NY,New York,Kings,America/New_York
11218,40.64346,-73.97611,Brooklyn,NY,New York,Kings,America/New_York
11219,40.63267,-73.99669,Brooklyn,NY,New York,Kings,America/New_York
11220,40.64115,-74.01627,Brooklyn,NY,New York,Kings,America/New_York
11221,40.69137,-73.9279,Brooklyn,NY,New York,Kings,America/New_York
11222,40.72858,-73.94774,Brooklyn,NY,New York,Kings,America/New_York
11223,40.59715,-73.97359,Brooklyn,NY,New York,Kings,America/New_York
11224,40.57665,-73.98873,Brooklyn,NY,New York,Kings,America/New_York
11225,40.66304,-73.95431,Brooklyn,NY,New York,Kings,America/New_York
11226,40.64639,-73.9568,Brooklyn,NY,New York,Kings,America/New_York
11228,40.61679,-74.013,Brooklyn,NY,New York,Kings,America/New_York
11229,40.60082,-73.944,Brooklyn,NY,New York,Kings,America/New_York
11230,40.62218,-73.96519,Brooklyn,NY,New York,Kings,America/New_York
11231,40.67766,-74.0047,Brooklyn,NY,New York,Kings,America/New_York
11232,40.6563,-74.00564,Brooklyn,NY,New York,Kings,America/New_York
11233,40.6783,-73.91995,Brooklyn,NY,New York,Kings,America/New_York
11234,40.60602,-73.91071,Brooklyn,NY,New York,Kings,America/New_York
11235,40.58402,-73.9488,Brooklyn,NY,New York,Kings,America/New_York
11236,40.63958,-73.90107,Brooklyn,NY,New York,Kings,America/New_York
11237,40.70429,-73.92107,Brooklyn,NY,New York,Kings,America/New_York
11238,40.67913,-73.96384,Brooklyn,NY,New York,Kings,America/New_York
11239,40.64839,-73.87973,Brooklyn,NY,New York,Kings,America/New_York
11351,40.78076,-73.82543,Flushing,NY,New York,Queens,America/New_York
11354,40.76863,-73.82739,Flushing,NY,New York,Queens,America/New_York
11355,40.75148,-73.82092,Flushing,NY,New York,Queens,America/New_York
11356,40.78498,-73.84161,College Point,NY,New York,Queens,America/New_York
11357,40.78636,-73.81097,Whitestone,NY,New York,Queens,America/New_York
11358,40.76044,-73.79632,Flushing,NY,New York,Queens,America/New_York
11359,40.79142,-73.77665,Bayside,NY,New York,Queens,America/New_York
11360,40.78039,-73.78148,Bayside,NY,New York,Queens,America/New_York
11361,40.76383,-73.77237,Bayside,NY,New York,Queens,America/New_York
11362,40.7565,-73.73686,Little Neck,NY,New York,Queens,America/New_York
11363,40.77268,-73.74671,Little Neck,NY,New York,Queens,America/New_York
11364,40.74532,-73.76059,Oakland Gardens,NY,New York,Queens,America/New_York
11365,40.7398,-73.79477,Fresh Meadows,NY,New York,Queens,America/New_York
11366,40.72817,-73.78491,Fresh Meadows,NY,New York,Queens,America/New_York
11367,40.73041,-73.82623,Flushing,NY,New York,Queens,America/New_York
11368,40.74959,-73.8526,Corona,NY,New York,Queens,America/New_York
11369,40.76339,-73.87238,East Elmhurst,NY,New York,Queens,America/New_York
11370,40.77564,-73.88745,East Elmhurst,NY,New York,Queens,America/New_York
11371,40.77444,-73.87322,Flushing,NY,New York,Queens,America/New_York
11372,40.75166,-73.88361,Jackson Heights,NY,New York,Queens,America/New_York
11373,40.73886,-73.87858,Elmhurst,NY,New York,Queens,America/New_York
11374,40.72651,-73.86149,Rego Park,NY,New York,Queens,America/New_York
11375,40.72092,-73.84611,Forest Hills,NY,New York,Queens,America/New_York
11377,40.74485,-73.90517,Woodside,NY,New York,Queens,America/New_York
11378,40.7247,-73.90958,Maspeth,NY,New York,Queens,America/New_York
11379,40.71676,-73.87953,Middle Village,NY,New York,Queens,America/New_York
11385,40.70102,-73.89013,Ridgewood,NY,New York,Queens,America/New_York
11411,40.694,-73.73619,Cambria Heights,NY,New York,Queens,America/New_York
11412,40.69811,-73.75896,Saint Albans,NY,New York,Queens,America/New_York
11413,40.66992,-73.75091,Springfield Gardens,NY,New York,Queens,America/New_York
11414,40.65811,-73.84499,Howard Beach,NY,New York,Queens,America/New_York
11415,40.70792,-73.82821,Kew Gardens,NY,New York,Queens,America/New_York
11416,40.68458,-73.8496,Ozone Park,NY,New York,Queens,America/New_York
11417,40.67637,-73.84441,Ozone Park,NY,New York,Queens,America/New_York
11418,40.70019,-73.83615,Richmond Hill,NY,New York,Queens,America/New_York
11419,40.68863,-73.82297,South Richmond Hill,NY,New York,Queens,America/New_York
11420,40.67358,-73.81787,South Ozone Park,NY,New York,Queens,America/New_York
11421,40.69399,-73.85872,Woodhaven,NY,New York,Queens,America/New_York
11422,40.66041,-73.73626,Rosedale,NY,New York,Queens,America/New_York
11423,40.71561,-73.76843,Hollis,NY,New York,Queens,America/New_York
11424,40.71425,-73.82713,Jamaica,NY,New York,Queens,America/New_York
11425,40.60774,-74.02391,Jamaica,NY,New York,Kings,America/New_York
11426,40.73646,-73.72238,Bellerose,NY,New York,Queens,America/New_York
11427,40.73097,-73.74553,Queens Village,NY,New York,Queens,America/New_York
11428,40.72099,-73.74228,Queens Village,NY,New York,Queens,America/New_York
11429,40.70978,-73.7387,Queens Village,NY,New York,Queens,America/New_York
11430,40.6474,-73.78627,Jamaica,NY,New York,Queens,America/New_York
11432,40.71533,-73.79306,Jamaica,NY,New York,Queens,America/New_York
11433,40.69818,-73.78687,Jamaica,NY,New York,Queens,America/New_York
11434,40.67677,-73.77627,Jamaica,NY,New York,Queens,America/New_York
11435,40.70141,-73.80972,Jamaica,NY,New York,Queens,America/New_York
11436,40.67577,-73.79672,Jamaica,NY,New York,Queens,America/New_York
11451,40.7012,-73.79596,Jamaica,NY,New York,Queens,America/New_York
11501,40.74634,-73.6389,Mineola,NY,New York,Nassau,America/New_York
11507,40.77091,-73.65235,Albertson,NY,New York,Nassau,America/New_York
11509,40.58881,-73.72854,Atlantic Beach,NY,New York,Nassau,America/New_York
11510,40.65019,-73.60805,Baldwin,NY,New York,Nassau,America/New_York
11514,40.74989,-73.61247,Carle Place,NY,New York,Nassau,America/New_York
11516,40.62578,-73.72669,Cedarhurst,NY,New York,Nassau,America/New_York
11518,40.63758,-73.66679,East Rockaway,NY,New York,Nassau,America/New_York
11520,40.65006,-73.5829,Freeport,NY,New York,Nassau,America/New_York
11530,40.72738,-73.63726,Garden City,NY,New York,Nassau,America/New_York
11542,40.87093,-73.6289,Glen Cove,NY,New York,Nassau,America/New_York
11545,40.82704,-73.58902,Glen Head,NY,New York,Nassau,America/New_York
11547,40.83073,-73.64435,Glenwood Landing,NY,New York,Nassau,America/New_York
11548,40.81464,-73.60681,Greenvale,NY,New York,Nassau,America/New_York
11549,40.7173,-73.6028,Hempstead,NY,New York,Nassau,America/New_York
11550,40.70173,-73.62007,Hempstead,NY,New York,Nassau,America/New_York
11552,40.69231,-73.65128,West Hempstead,NY,New York,Nassau,America/New_York
11553,40.70673,-73.59206,Uniondale,NY,New York,Nassau,America/New_York
11554,40.71961,-73.56021,East Meadow,NY,New York,Nassau,America/New_York
11556,40.7197,-73.58377,Uniondale,NY,New York,Nassau,America/New_York
11557,40.6374,-73.69198,Hewlett,NY,New York,Nassau,America/New_York
11558,40.60481,-73.64927,Island Park,NY,New York,Nassau,America/New_York
11559,40.60651,-73.7173,Lawrence,NY,New York,Nassau,America/New_York
11560,40.88059,-73.59022,Locust Valley,NY,New York,Nassau,America/New_York
11561,40.58937,-73.64805,Long Beach,NY,New York,Nassau,America/New_York
11563,40.65726,-73.67368,Lynbrook,NY,New York,Nassau,America/New_York
11565,40.6751,-73.67162,Malverne,NY,New York,Nassau,America/New_York
11566,40.66313,-73.55413,Merrick,NY,New York,Nassau,America/New_York
11568,40.78694,-73.5965,Old Westbury,NY,New York,Nassau,America/New_York
11569,40.58973,-73.58248,Point Lookout,NY,New York,Nassau,America/New_York
11570,40.66572,-73.63849,Rockville Centre,NY,New York,Nassau,America/New_York
11572,40.63232,-73.63685,Oceanside,NY,New York,Nassau,America/New_York
11575,40.68046,-73.5853,Roosevelt,NY,New York,Nassau,America/New_York
11576,40.79843,-73.64766,Roslyn,NY,New York,Nassau,America/New_York
11577,40.78327,-73.63884,Roslyn Heights,NY,New York,Nassau,America/New_York
11579,40.84401,-73.64418,Sea Cliff,NY,New York,Nassau,America/New_York
11580,40.67495,-73.70356,Valley Stream,NY,New York,Nassau,America/New_York
11581,40.65154,-73.71648,Valley Stream,NY,New York,Nassau,America/New_York
11590,40.75539,-73.57462,Westbury,NY,New York,Nassau,America/New_York
11596,40.75972,-73.64239,Williston Park,NY,New York,Nassau,America/New_York
11598,40.63093,-73.71163,Woodmere,NY,New York,Nassau,America/New_York
11691,40.60138,-73.76105,Far Rockaway,NY,New York,Queens,America/New_York
11692,40.59369,-73.79231,Arverne,NY,New York,Queens,America/New_York
11693,40.5965,-73.81676,Far Rockaway,NY,New York,Queens,America/New_York
11694,40.57775,-73.84386,Rockaway Park,NY,New York,Queens,America/New_York
11697,40.55952,-73.90648,Breezy Point,NY,New York,Queens,America/New_York
11701,40.682,-73.41259,Amityville,NY,New York,Suffolk,America/New_York
11702,40.656,-73.31682,Babylon,NY,New York,Suffolk,America/New_York
11703,40.73294,-73.32562,North Babylon,NY,New York,Suffolk,America/New_York
11704,40.71694,-73.35898,West Babylon,NY,New York,Suffolk,America/New_York
11705,40.74517,-73.05508,Bayport,NY,New York,Suffolk,America/New_York
11706,40.72171,-73.2508,Bay Shore,NY,New York,Suffolk,America/New_York
11709,40.90688,-73.5597,Bayville,NY,New York,Nassau,America/New_York
11710,40.67212,-73.5329,Bellmore,NY,New York,Nassau,America/New_York
11713,40.77499,-72.94319,Bellport,NY,New York,Suffolk,America/New_York
11714,40.74254,-73.48606,Bethpage,NY,New York,Nassau,America/New_York
11715,40.75003,-73.03516,Blue Point,NY,New York,Suffolk,America/New_York
11716,40.77126,-73.12695,Bohemia,NY,New York,Suffolk,America/New_York
11717,40.78382,-73.25227,Brentwood,NY,New York,Suffolk,America/New_York
11718,40.71886,-73.26388,Brightwaters,NY,New York,Suffolk,America/New_York
11719,40.78072,-72.91072,Brookhaven,NY,New York,Suffolk,America/New_York
11720,40.87035,-73.08219,Centereach,NY,New York,Suffolk,America/New_York
11721,40.89359,-73.36994,Centerport,NY,New York,Suffolk,America/New_York
11722,40.78306,-73.19491,Central Islip,NY,New York,Suffolk,America/New_York
11724,40.86532,-73.45289,Cold Spring Harbor,NY,New York,Suffolk,America/New_York
11725,40.84049,-73.2808,Commack,NY,New York,Suffolk,America/New_York
11726,40.67884,-73.39566,Copiague,NY,New York,Suffolk,America/New_York
11727,40.88206,-73.00401,Coram,NY,New York,Suffolk,America/New_York
11729,40.76279,-73.32177,Deer Park,NY,New York,Suffolk,America/New_York
11730,40.71749,-73.17397,East Islip,NY,New York,Suffolk,America/New_York
11731,40.86267,-73.31694,East Northport,NY,New York,Suffolk,America/New_York
11732,40.84467,-73.53674,East Norwich,NY,New York,Nassau,America/New_York
11733,40.93764,-73.10594,East Setauket,NY,New York,Suffolk,America/New_York
11735,40.73159,-73.4327,Farmingdale,NY,New York,Nassau,America/New_York
11738,40.83821,-73.03812,Farmingville,NY,New York,Suffolk,America/New_York
11739,40.72955,-73.16056,Great River,NY,New York,Suffolk,America/New_York
11740,40.86529,-73.36138,Greenlawn,NY,New York,Suffolk,America/New_York
11741,40.79488,-73.07032,Holbrook,NY,New York,Suffolk,America/New_York
11742,40.81007,-73.04143,Holtsville,NY,New York,Suffolk,America/New_York
11743,40.88124,-73.42679,Huntington,NY,New York,Suffolk,America/New_York
11746,40.81438,-73.36095,Huntington Station,NY,New York,Suffolk,America/New_York
11747,40.78412,-73.40975,Melville,NY,New York,Suffolk,America/New_York
11749,40.80676,-73.17087,Islandia,NY,New York,Suffolk,America/New_York
11751,40.72998,-73.21426,Islip,NY,New York,Suffolk,America/New_York
11752,40.75671,-73.17481,Islip Terrace,NY,New York,Suffolk,America/New_York
11753,40.78996,-73.54011,Jericho,NY,New York,Nassau,America/New_York
11754,40.88768,-73.24739,Kings Park,NY,New York,Suffolk,America/New_York
11755,40.8582,-73.11723,Lake Grove,NY,New York,Suffolk,America/New_York
11756,40.72544,-73.51656,Levittown,NY,New York,Nassau,America/New_York
11757,40.68875,-73.37348,Lindenhurst,NY,New York,Suffolk,America/New_York
11758,40.66826,-73.4585,Massapequa,NY,New York,Nassau,America/New_York
11762,40.68206,-73.44668,Massapequa Park,NY,New York,Nassau,America/New_York
11763,40.82585,-72.98331,Medford,NY,New York,Suffolk,America/New_York
11764,40.93594,-72.97548,Miller Place,NY,New York,Suffolk,America/New_York
11765,40.88329,-73.55796,Mill Neck,NY,New York,Nassau,America/New_York
11766,40.93582,-73.0165,Mount Sinai,NY,New York,Suffolk,America/New_York
11767,40.84388,-73.14474,Nesconset,NY,New York,Suffolk,America/New_York
11768,40.91062,-73.32621,Northport,NY,New York,Suffolk,America/New_York
11769,40.73619,-73.1309,Oakdale,NY,New York,Suffolk,America/New_York
11770,40.64579,-73.15658,Ocean Beach,NY,New York,Suffolk,America/New_York
11771,40.86683,-73.52591,Oyster Bay,NY,New York,Nassau,America/New_York
11772,40.76098,-72.98707,Patchogue,NY,New York,Suffolk,America/New_York
11776,40.91361,-73.04636,Port Jefferson Station,NY,New York,Suffolk,America/New_York
11777,40.95169,-73.06468,Port Jefferson,NY,New York,Suffolk,America/New_York
11778,40.9433,-72.93001,Rocky Point,NY,New York,Suffolk,America/New_York
11779,40.81279,-73.1153,Ronkonkoma,NY,New York,Suffolk,America/New_York
11780,40.89219,-73.16953,Saint James,NY,New York,Suffolk,America/New_York
11782,40.73748,-73.08116,Sayville,NY,New York,Suffolk,America/New_York
11783,40.67767,-73.49062,Seaford,NY,New York,Nassau,America/New_York
11784,40.86893,-73.04128,Selden,NY,New York,Suffolk,America/New_York
11786,40.94462,-72.88515,Shoreham,NY,New York,Suffolk,America/New_York
11787,40.85339,-73.21033,Smithtown,NY,New York,Suffolk,America/New_York
11788,40.81808,-73.21327,Hauppauge,NY,New York,Suffolk,America/New_York
11789,40.95756,-72.97215,Sound Beach,NY,New York,Suffolk,America/New_York
11790,40.90681,-73.12758,Stony Brook,NY,New York,Suffolk,America/New_York
11791,40.82837,-73.50436,Syosset,NY,New York,Nassau,America/New_York
11792,40.94818,-72.83051,Wading River,NY,New York,Suffolk,America/New_York
11793,40.65075,-73.5142,Wantagh,NY,New York,Nassau,America/New_York
11794,40.91379,-73.12532,Stony Brook,NY,New York,Suffolk,America/New_York
11795,40.70788,-73.29826,West Islip,NY,New York,Suffolk,America/New_York
11796,40.73135,-73.0997,West Sayville,NY,New York,Suffolk,America/New_York
11797,40.81727,-73.47004,Woodbury,NY,New York,Nassau,America/New_York
11798,40.75225,-73.37596,Wyandanch,NY,New York,Suffolk,America/New_York
11801,40.76239,-73.52394,Hicksville,NY,New York,Nassau,America/New_York
11803,40.7818,-73.47348,Plainview,NY,New York,Nassau,America/New_York
11804,40.75874,-73.45697,Old Bethpage,NY,New York,Nassau,America/New_York
11901,40.92254,-72.64658,Riverhead,NY,New York,Suffolk,America/New_York
11930,40.98935,-72.10144,Amagansett,NY,New York,Suffolk,America/New_York
11931,40.93495,-72.61361,Aquebogue,NY,New York,Suffolk,America/New_York
11932,40.93903,-72.30784,Bridgehampton,NY,New York,Suffolk,America/New_York
11933,40.92379,-72.75495,Calverton,NY,New York,Suffolk,America/New_York
11934,40.80009,-72.79363,Center Moriches,NY,New York,Suffolk,America/New_York
11935,41.01796,-72.48929,Cutchogue,NY,New York,Suffolk,America/New_York
11937,41.00704,-72.19529,East Hampton,NY,New York,Suffolk,America/New_York
11939,41.12787,-72.34146,East Marion,NY,New York,Suffolk,America/New_York
11940,40.81038,-72.7571,East Moriches,NY,New York,Suffolk,America/New_York
11941,40.82973,-72.72838,Eastport,NY,New York,Suffolk,America/New_York
11942,40.85315,-72.5849,East Quogue,NY,New York,Suffolk,America/New_York
11944,41.09988,-72.37089,Greenport,NY,New York,Suffolk,America/New_York
11946,40.87786,-72.52649,Hampton Bays,NY,New York,Suffolk,America/New_York
11947,40.95517,-72.57717,Jamesport,NY,New York,Suffolk,America/New_York
11948,40.96594,-72.55795,Laurel,NY,New York,Suffolk,America/New_York
11949,40.86546,-72.80134,Manorville,NY,New York,Suffolk,America/New_York
11950,40.80783,-72.84739,Mastic,NY,New York,Suffolk,America/New_York
11951,40.7634,-72.83056,Mastic Beach,NY,New York,Suffolk,America/New_York
11952,40.99698,-72.5437,Mattituck,NY,New York,Suffolk,America/New_York
11953,40.88593,-72.95065,Middle Island,NY,New York,Suffolk,America/New_York
11954,41.04652,-71.94662,Montauk,NY,New York,Suffolk,America/New_York
11955,40.80886,-72.81986,Moriches,NY,New York,Suffolk,America/New_York
11956,40.98154,-72.46896,New Suffolk,NY,New York,Suffolk,America/New_York
11957,41.14927,-72.26173,Orient,NY,New York,Suffolk,America/New_York
11958,41.03618,-72.46153,Peconic,NY,New York,Suffolk,America/New_York
11959,40.82254,-72.60117,Quogue,NY,New York,Suffolk,America/New_York
11960,40.80854,-72.70635,Remsenburg,NY,New York,Suffolk,America/New_York
11961,40.90392,-72.88749,Ridge,NY,New York,Suffolk,America/New_York
11962,40.93566,-72.27268,Sagaponack,NY,New York,Suffolk,America/New_York
11963,40.99427,-72.32079,Sag Harbor,NY,New York,Suffolk,America/New_York
11964,41.0544,-72.32075,Shelter Island,NY,New York,Suffolk,America/New_York
11965,41.07776,-72.35273,Shelter Island Heights,NY,New York,Suffolk,America/New_York
11967,40.79511,-72.8749,Shirley,NY,New York,Suffolk,America/New_York
11968,40.907,-72.41279,Southampton,NY,New York,Suffolk,America/New_York
11970,40.93914,-72.57747,South Jamesport,NY,New York,Suffolk,America/New_York
11971,41.05946,-72.4264,Southold,NY,New York,Suffolk,America/New_York
11972,40.83355,-72.70683,Speonk,NY,New York,Suffolk,America/New_York
11973,40.86785,-72.88213,Upton,NY,New York,Suffolk,America/New_York
11975,40.94319,-72.24435,Wainscott,NY,New York,Suffolk,America/New_York
11976,40.92764,-72.34792,Water Mill,NY,New York,Suffolk,America/New_York
11977,40.82759,-72.67913,Westhampton,NY,New York,Suffolk,America/New_York
11978,40.82936,-72.64733,Westhampton Beach,NY,New York,Suffolk,America/New_York
11980,40.83146,-72.92233,Yaphank,NY,New York,Suffolk,America/New_York
12007,42.45613,-73.92766,Alcove,NY,New York,Albany,America/New_York
12008,42.85301,-73.90799,Alplaus,NY,New York,Schenectady,America/New_York
12009,42.69827,-74.03176,Altamont,NY,New York,Albany,America/New_York
12010,42.93798,-74.17385,Amsterdam,NY,New York,Montgomery,America/New_York
12015,42.28262,-73.82721,Athens,NY,New York,Greene,America/New_York
12017,42.32115,-73.46216,Austerlitz,NY,New York,Columbia,America/New_York
12018,42.62952,-73.52591,Averill Park,NY,New York,Rensselaer,America/New_York
12019,42.93072,-73.88634,Ballston Lake,NY,New York,Saratoga,America/New_York
12020,43.00248,-73.868,Ballston Spa,NY,New York,Saratoga,America/New_York
12022,42.67077,-73.3457,Berlin,NY,New York,Rensselaer,America/New_York
12023,42.60998,-74.16738,Berne,NY,New York,Albany,America/New_York
12024,42.4768,-73.53329,Brainard,NY,New York,Columbia,America/New_York
12025,43.0833,-74.136,Broadalbin,NY,New York,Fulton,America/New_York
12027,42.92248,-73.90722,Burnt Hills,NY,New York,Saratoga,America/New_York
12028,42.93994,-73.44319,Buskirk,NY,New York,Rensselaer,America/New_York
12029,42.40666,-73.42661,Canaan,NY,New York,Columbia,America/New_York
12031,42.76477,-74.4569,Carlisle,NY,New York,Schoharie,America/New_York
12032,43.23362,-74.55081,Caroga Lake,NY,New York,Fulton,America/New_York
12033,42.53754,-73.70714,Castleton On Hudson,NY,New York,Rensselaer,America/New_York
12035,42.73177,-74.35151,Central Bridge,NY,New York,Schoharie,America/New_York
12036,42.54077,-74.67729,Charlotteville,NY,New York,Schoharie,America/New_York
12037,42.34517,-73.56853,Chatham,NY,New York,Columbia,America/New_York
12040,42.63738,-73.35077,Cherry Plain,NY,New York,Rensselaer,America/New_York
12041,42.58328,-73.96423,Clarksville,NY,New York,Albany,America/New_York
12042,42.4021,-73.92019,Climax,NY,New York,Greene,America/New_York
12043,42.70454,-74.52275,Cobleskill,NY,New York,Schoharie,America/New_York
12045,42.47693,-73.7952,Coeymans,NY,New York,Albany,America/New_York
12046,42.49179,-73.91917,Coeymans Hollow,NY,New York,Albany,America/New_York
12047,42.78401,-73.72652,Cohoes,NY,New York,Albany,America/New_York
12051,42.34412,-73.84518,Coxsackie,NY,New York,Greene,America/New_York
12052,42.75397,-73.47861,Cropseyville,NY,New York,Rensselaer,America/New_York
12053,42.75364,-74.1923,Delanson,NY,New York,Albany,America/New_York
12054,42.60873,-73.86589,Delmar,NY,New York,Albany,America/New_York
12056,42.7666,-74.09025,Duanesburg,NY,New York,Schenectady,America/New_York
12057,42.96978,-73.34462,Eagle Bridge,NY,New York,Washington,America/New_York
12058,42.34963,-73.92449,Earlton,NY,New York,Greene,America/New_York
12059,42.61213,-74.05894,East Berne,NY,New York,Albany,America/New_York
12060,42.41678,-73.49419,East Chatham,NY,New York,Columbia,America/New_York
12061,42.5982,-73.65568,East Greenbush,NY,New York,Rensselaer,America/New_York
12062,42.531,-73.50807,East Nassau,NY,New York,Rensselaer,America/New_York
12063,42.56505,-73.63758,East Schodack,NY,New York,Rensselaer,America/New_York
12064,42.61432,-74.65729,East Worcester,NY,New York,Otsego,America/New_York
12065,42.85316,-73.78651,Clifton Park,NY,New York,Saratoga,America/New_York
12066,42.78058,-74.31051,Esperance,NY,New York,Schoharie,America/New_York
12067,42.55614,-73.92634,Feura Bush,NY,New York,Albany,America/New_York
12068,42.95546,-74.40904,Fonda,NY,New York,Montgomery,America/New_York
12069,42.94514,-74.27897,Fort Hunter,NY,New York,Montgomery,America/New_York
12070,42.98467,-74.25386,Fort Johnson,NY,New York,Montgomery,America/New_York
12071,42.55267,-74.42264,Fultonham,NY,New York,Schoharie,America/New_York
12072,42.88465,-74.3623,Fultonville,NY,New York,Montgomery,America/New_York
12074,43.05038,-74.0445,Galway,NY,New York,Saratoga,America/New_York
12075,42.29983,-73.63382,Ghent,NY,New York,Columbia,America/New_York
12076,42.41002,-74.38858,Gilboa,NY,New York,Schoharie,America/New_York
12077,42.59437,-73.78408,Glenmont,NY,New York,Albany,America/New_York
12078,43.1238,-74.36368,Gloversville,NY,New York,Fulton,America/New_York
12083,42.4303,-74.02664,Greenville,NY,New York,Greene,America/New_York
12084,42.70419,-73.90089,Guilderland,NY,New York,Albany,America/New_York
12085,42.70335,-73.96333,Guilderland Center,NY,New York,Albany,America/New_York
12086,42.9972,-74.10671,Hagaman,NY,New York,Montgomery,America/New_York
12087,42.43247,-73.89778,Hannacroix,NY,New York,Greene,America/New_York
12089,42.86787,-73.31205,Hoosick,NY,New York,Rensselaer,America/New_York
12090,42.88022,-73.35532,Hoosick Falls,NY,New York,Rensselaer,America/New_York
12092,42.70125,-74.37658,Howes Cave,NY,New York,Schoharie,America/New_York
12093,42.49678,-74.6268,Jefferson,NY,New York,Schoharie,America/New_York
12094,42.89332,-73.48837,Johnsonville,NY,New York,Rensselaer,America/New_York
